title,url,price_raw,info_raw,source,crawl_date
  Xe cũ 2023   Nissan Kicks e-Power V - 2023  620 ,https://bonbanh.com/oto,620 Triệu,"Xe cũ | 2023 | Nissan Kicks e-Power V - 2023 | 620 Triệu | Hà Nội | Mã: 6521124 | *Xe nhập khẩu, màu đen, xe hybrid 1.2 L, số tự động, 5 chỗ , đã đi 18,000 km ... | Kick bản V 2023 đk 2024 chạy 18.000km - Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc. - Hỗ trợ sang tên đổi chủ, thủ tục giấy tờ pháp lý rõ ... | Liên hệ: | Mr Việt | 138 Phạm Văn Đồng Hà Nội | ĐT: 0917 596 898",bonbanh,2025-12-26
  Xe cũ 2023   Mitsubishi Triton 4x2 AT - 2023  58,https://bonbanh.com/oto,589 Triệu,"Xe cũ | 2023 | Mitsubishi Triton 4x2 AT - 2023 | 589 Triệu | Hải Phòng | Mã: 6495387 | *Xe nhập khẩu, màu cam, máy dầu 2.4 L, số tự động, 5 chỗ ... | MITSUBISHI TRITON – 2023 | CAM NỔI BẬT – BÁN TẢI ĐA DỤNG, BỀN BỈ, ĐI MỌI ĐỊA HÌNH Triton nổi tiếng nhờ độ ổn định, tiết kiệm nhiên liệu và hệ dẫn động linh hoạt, ... | Liên hệ: | Quốc Toản Auto | Số 14A, Lê Hồng Phong, Hải An, Hải Phòng. Hải Phòng | ĐT: 0979 999 555 - 0904 274 631",bonbanh,2025-12-26
  Xe cũ 2023   Nissan Almera VL 1.0 CVT Cao cấp - ,https://bonbanh.com/oto,445 Triệu,"Xe cũ | 2023 | Nissan Almera VL 1.0 CVT Cao cấp - 2023 | 445 Triệu | TP HCM | Mã: 6569141 | *Xe nhập khẩu, màu xám, máy xăng 1.0 L, số tự động, 5 chỗ , đã đi 72,000 km ... | - Odo chuẩn: 72,000 km Còn bảo hành đến 2028 ⚙️ Option kèm theo: + Dán film cách nhiệt + Camera hành trình + Thảm lót sàn 5D | Liên hệ: | Huỳnh Hữu Hải | 69 Chế Lan Viên, Phường Tây Thạnh, Quận Tân Phú TP HCM | ĐT: 0373 900 898",bonbanh,2025-12-26
  Xe cũ 2023   Mercedes Benz GLC 300 4Matic - 2023,https://bonbanh.com/oto,2 Tỷ 239 Triệu,"Xe cũ | 2023 | Mercedes Benz GLC 300 4Matic - 2023 | 2 Tỷ 239 Triệu | Hà Nội | Mã: 6559979 | *Xe lắp ráp trong nước, màu trắng, xe hybrid 2.0 L, số tự động, 5 chỗ , đã đi 30,000 km ... | Hàng mới về GLC300 sx 2023 đi 3v km Trắng nt nâu cực đẹp Xe trang bị: Đèn pha Digital Light hiện đại bậc nhất, mâm AMG 20 inch, nội thất thể thao AMG Line bọc da Artico, ốp nhôm ... | Liên hệ: | Elite Car | 18 Hoàng Quán Chi, Yên Hoà, Cầu Giấy Hà Nội | ĐT: 0915 888 899",bonbanh,2025-12-26
  Xe mới 2025   Ford Everest Ambiente 2.0L 4x2 AT ,https://bonbanh.com/oto,1 Tỷ 31 Triệu,"Xe mới | 2025 | Ford Everest Ambiente 2.0L 4x2 AT - 2025 | 1 Tỷ 31 Triệu | Hà Nội | Mã: 6371191 | *Xe nhập khẩu, màu trắng, máy dầu 2.0 L, số tự động, 7 chỗ ... | Ford Everest thế hệ mới thay đổi toàn diện cả bên trong và bên ngoài ! - Thiết kế ấn tượng : Mạnh mẽ hơn và Rộng rãi hơn, trên cả tuyệt vời. - Cụm đèn pha hình chữ ... | Liên hệ: | Xuân Hoàn | Đồng Đa Hà Nội | ĐT: 0879 213 616",bonbanh,2025-12-26
  Xe mới 2025   Lexus LM 500h - 2025  7 Tỷ 530 Tri,https://bonbanh.com/oto,7 Tỷ 530 Triệu,"Xe mới | 2025 | Lexus LM 500h - 2025 | 7 Tỷ 530 Triệu | Hà Nội | Mã: 6339713 | *Xe nhập khẩu, màu đen, xe hybrid 2.4 L, số tự động, 6 chỗ ... | Lexus LM500h sx 2025 mới 100%. Phiển bản cập nhật cho 6 chỗ với một số tính năng sau: 1. Bổ sung và mở rộng vật liệu giảm rung và cách âm quanh khu ... | Liên hệ: | Thăng Long | Ngã tư Phạm Hùng & Dương Đình Nghệ, Nam Từ Liêm Hà Nội | ĐT: 0941 115 333",bonbanh,2025-12-26
  Xe mới 2024   Mercedes Benz V class V250 AMG - 2,https://bonbanh.com/oto,3 Tỷ 299 Triệu,"Xe mới | 2024 | Mercedes Benz V class V250 AMG - 2024 | 3 Tỷ 299 Triệu | Hà Nội | Mã: 6224507 | *Xe nhập khẩu, màu trắng, máy xăng 2.0 L, số tự động, 6 chỗ ... | Mercedes-Benz V 250 AMG không chỉ là một phương tiện di chuyển mà còn là không gian sang trọng, tiện nghi, và đẳng cấp trên từng cung đường. Ngoại thất hiện đại và mạnh ... | Liên hệ: | Mr Chung | 46 Láng Hạ Hà Nội | ĐT: 0935 980 888",bonbanh,2025-12-26
  Xe cũ 2010   LandRover Range Rover Supercharged ,https://bonbanh.com/oto,535 Triệu,"Xe cũ | 2010 | LandRover Range Rover Supercharged 5.0 - 2010 | 535 Triệu | Hà Nội | Mã: 6530038 | *Xe nhập khẩu, màu trắng, máy xăng 5.0 L, số tự động, 5 chỗ , đã đi 150,000 km ... | Chính chủ cần bán gấp xe lanrover , xe tôi sử dụng cực kì giữ gìn và bảo dưỡng thường xuyên nên chạy còn tốt , dòng này chạy cực kì đầm và êm xe , ✓ Xe đã trang ... | Liên hệ: | Tuyet | Hà nội Hà Nội | ĐT: 0968 095 042",bonbanh,2025-12-26
  Xe cũ 2020   Lexus IS 300 Luxury - 2020  1 Tỷ 57,https://bonbanh.com/oto,1 Tỷ 575 Triệu,"Xe cũ | 2020 | Lexus IS 300 Luxury - 2020 | 1 Tỷ 575 Triệu | Hà Nội | Mã: 6571441 | *Xe nhập khẩu, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 40,000 km ... | LEXUS IS 300 sx 2020 - TRẮNG/NỘI THẤT NÂU CAO CẤP ODO chuẩn 40,000 km, chất lượng nguyên bản, bảo dưỡng định kỳ. Phiên bản màu Trắng/Nội thất Nâu cực kỳ sang trọng và ... | Liên hệ: | Salon Auto An Phú Đạt | 160 Nguyễn Văn Cừ, Long Biên Hà Nội | ĐT: 0904 696 666",bonbanh,2025-12-26
  Xe cũ 2019   Mercedes Benz C class C300 AMG - 20,https://bonbanh.com/oto,959 Triệu,"Xe cũ | 2019 | Mercedes Benz C class C300 AMG - 2019 | 959 Triệu | TP HCM | Mã: 6566584 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 70,000 km ... | Mercedes-Benz C300 AMG sản xuất 2019 Trắng nội thất Nâu lăn bánh chuẩn 7v km 1 chủ từ đầu bảo dưỡng hãng FULL Cam kết không đâm đụng ngập nước , bao check test toàn ... | Liên hệ: | HB Auto | 7 đường số 20 khu B, P. An Phú, Quận 2 TP HCM | ĐT: 0925 232 323 - 0907 333 333",bonbanh,2025-12-26
  Xe cũ 2019   Mercedes Benz C class C300 AMG - 20,"https://bonbanh.com/oto/page,2",959 Triệu,"Xe cũ | 2019 | Mercedes Benz C class C300 AMG - 2019 | 959 Triệu | TP HCM | Mã: 6566584 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 70,000 km ... | Mercedes-Benz C300 AMG sản xuất 2019 Trắng nội thất Nâu lăn bánh chuẩn 7v km 1 chủ từ đầu bảo dưỡng hãng FULL Cam kết không đâm đụng ngập nước , bao check test toàn ... | Liên hệ: | HB Auto | 7 đường số 20 khu B, P. An Phú, Quận 2 TP HCM | ĐT: 0925 232 323 - 0907 333 333",bonbanh,2025-12-26
  Xe cũ 2016   Suzuki Vitara 1.6 AT - 2016  389 Tr,"https://bonbanh.com/oto/page,2",389 Triệu,"Xe cũ | 2016 | Suzuki Vitara 1.6 AT - 2016 | 389 Triệu | TP HCM | Mã: 6561065 | *Xe nhập khẩu, màu đen, máy xăng 1.6 L, số tự động, 5 chỗ , đã đi 87,000 km ... | Suzuki Vitara 2016 1.6AT màu đen đẹp chuẩn bảo dưỡng đầy đủ, gầm cao nhập Hungary tiêu chuẩn châu Âu lái êm và nhiều tính năng hiện đại Cam kết bằng văn bản: Xe không ... | Liên hệ: | Salon Ô tô Tân Hùng Phát | 579 Quốc Lộ 13 phường Hiệp Bình Phước, TP Thủ Đức TP HCM | ĐT: 0933 777 286",bonbanh,2025-12-26
  Xe cũ 2022   Lexus RX 300 - 2022  2 Tỷ 880 Triệu,"https://bonbanh.com/oto/page,2",2 Tỷ 880 Triệu,"Xe cũ | 2022 | Lexus RX 300 - 2022 | 2 Tỷ 880 Triệu | Hà Nội | Mã: 6533227 | *Xe nhập khẩu, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 64,000 km ... | Hàng mới về Lexus RX300 đời sản xuất 2022 màu trắng nội thất nâu xe 1 chủ sd từ mới tinh Odo : 4 vạn mile full lịch sử hãng …giá tốt hỗ trợ bank Cam kết chất ... | Liên hệ: | Salon Ô tô Miền Bắc | 01 Nguyễn Văn Cừ, Quận Long Biên Hà Nội | ĐT: 0946 166 336",bonbanh,2025-12-26
  Xe cũ 2015   Ferrari 488 GTB - 2015  13 Tỷ    Bì,"https://bonbanh.com/oto/page,2",13 Tỷ,"Xe cũ | 2015 | Ferrari 488 GTB - 2015 | 13 Tỷ | Bình Dương | Mã: 6544722 | *Xe nhập khẩu, màu đỏ, máy xăng 3.9 L, số tự động, 2 chỗ , đã đi 46,000 km ... | FERRARI 488 GTB - 3,9L sản xuất: 2015 dk 2017 Odo: 46.000 km Trang bị: Cảm Biến Trước sau, Cửa sổ trời toàn cảnh, Hai ghế Chỉnh Điện, Hỗ trợ đổ đèo, Kết Nôi Apple Carplay, ... | Liên hệ: | Thắng Trần Auto | 202/2 Đt 743, P. An Phú, Tp Thuận An Bình Dương | ĐT: 0989 856 338",bonbanh,2025-12-26
  Xe mới 2024   Audi Q3 Sportback 35 TFSI - 2024  ,"https://bonbanh.com/oto/page,2",2 Tỷ 70 Triệu,"Xe mới | 2024 | Audi Q3 Sportback 35 TFSI - 2024 | 2 Tỷ 70 Triệu | TP HCM | Mã: 5817901 | *Xe nhập khẩu, màu trắng, máy xăng 1.4 L, số tự động, 5 chỗ ... | Audi Q3 Sportback Sline 35TFSI Phiên bản sx 2024 mới 100% nhập khẩu nguyên chiếc ,Giao hàng sớm nhất. Giá lăn bánh tốt nhất tại mọi thời điểm Audi Q3 Sportback Sline 35TFSI *Body ... | Liên hệ: | Audi Tân Bình | Lô IV-22 Khu công nghiệp Tân Bình, đường Tây Thạnh, quận Tân ... TP HCM | ĐT: 0913 472 233",bonbanh,2025-12-26
  Xe cũ 2007   Lexus RX 350 - 2007  335 Triệu   Hà,"https://bonbanh.com/oto/page,2",335 Triệu,"Xe cũ | 2007 | Lexus RX 350 - 2007 | 335 Triệu | Hà Nội | Mã: 6593350 | *Xe nhập khẩu, màu đen, máy xăng 3.5 L, số tự động, 5 chỗ , đã đi 190,000 km ... | Cần bán gấp xe lexu rx350 , xe đẹp xuất sắc k lỗi nhỏ , ae chỉ cần đổ xăng là chạy Máy zin êm , nội thất nguyên bản , ae có nhu cầu qua xem trực tiếp , đi thử thoải mái | Liên hệ: | Thắng | Hà nội Hà Nội | ĐT: 0968 344 678",bonbanh,2025-12-26
  Xe cũ 2019   Porsche Macan 2.0 - 2019  2 Tỷ 99 T,"https://bonbanh.com/oto/page,2",2 Tỷ 99 Triệu,"Xe cũ | 2019 | Porsche Macan 2.0 - 2019 | 2 Tỷ 99 Triệu | Hà Nội | Mã: 6552223 | *Xe nhập khẩu, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 47,000 km ... | Nhập Team Nguyên Xe Mộc Porsche Macan model 2020 Màu đen đang wrap Crayon nội thất đen. Đã lên vành 2023 21 inch, Lăn bánh 47.000kilomet. Xe đẹp không lỗi nhỏ Hỗ trợ trả góp lên ... | Liên hệ: | Trương Văn Phong | Số 2 Hạ Yên Quyết - Cầu Giấy Hà Nội | ĐT: 0826 997 666",bonbanh,2025-12-26
  Xe cũ 2023   Ford Territory Titanium X 1.5 AT - ,"https://bonbanh.com/oto/page,2",775 Triệu,"Xe cũ | 2023 | Ford Territory Titanium X 1.5 AT - 2023 | 775 Triệu | Hà Nội | Mã: 6589674 | *Xe lắp ráp trong nước, màu đen, máy xăng 1.5 L, số tự động, 5 chỗ , đã đi 22,000 km ... | Tìm ford territory titanium X 2023 xe chất đi ít các Bác xem xe này ưng ngay nhé: - Xe 1 chủ từ mới zin 2 vạn km, full bảo dưỡng hãng, dàn lốp theo xe, sơ cua chưa hạ - Chất xe zin ... | Liên hệ: | Dương Đô | Nguyễn Phong Sắc, Cầu Giấy Hà Nội | ĐT: 0962 688 998",bonbanh,2025-12-26
  Xe cũ 2022   Ford Everest Titanium 2.0L 4x2 AT -,"https://bonbanh.com/oto/page,2",1 Tỷ 140 Triệu,"Xe cũ | 2022 | Ford Everest Titanium 2.0L 4x2 AT - 2022 | 1 Tỷ 140 Triệu | Hà Nội | Mã: 6593339 | *Xe nhập khẩu, màu xám, máy dầu 2.0 L, số tự động, 7 chỗ , đã đi 42,000 km ... | Ford Everest 2022 bản Titanium 4*2 AT. Odo 4.2vkm - Động cơ Bi-Turbo 2.0L – hộp số tự động 10 cấp, vận hành mạnh mẽ và tiết kiệm. - Tiêu chuẩn khí thải Euro 5 – thân thiện ... | Liên hệ: | G Auto Việt Nam | Số 2 Trần Hữu Dực, Mỹ Đình, Quận Nam Từ Liêm Hà Nội | ĐT: 0989 149 182",bonbanh,2025-12-26
  Xe cũ 2024   Kia K3 Premium 1.6 AT - 2024  590 T,"https://bonbanh.com/oto/page,2",590 Triệu,"Xe cũ | 2024 | Kia K3 Premium 1.6 AT - 2024 | 590 Triệu | Hà Nội | Mã: 6591435 | *Xe lắp ráp trong nước, màu trắng, máy xăng 1.6 L, số tự động, 5 chỗ , đã đi 24,000 km ... | Kia K3 1.6 AT Premium sản xuất 2024 Odo hơn 2 vạn Km. Xe còn rất mới: ngoại thất sơn Zin nhà máy, nội thất da căng bóng chưa một vết sước… - Trang bị ngoại thất & thiết kế ... | Liên hệ: | Tuấn Hưng Auto | 385 Hữu Hưng, Hà Đông Hà Nội | ĐT: 0978 908 833",bonbanh,2025-12-26
  Xe cũ 2024   Kia Carnival Luxury 2.2D - 2024  1 ,"https://bonbanh.com/oto/page,2",1 Tỷ 230 Triệu,"Xe cũ | 2024 | Kia Carnival Luxury 2.2D - 2024 | 1 Tỷ 230 Triệu | Hà Nội | Mã: 6547976 | *Xe lắp ráp trong nước, màu trắng, máy dầu 2.2 L, số tự động, 8 chỗ , đã đi 66,000 km ... | Cần bán Luxury 2.2D 2024 bản facelift Lăn 66.000km full lịch sử Cam kết không đâm đụng ngập nước. Hỗ trợ trả góp 70% giá trị xe. Chi tiết vui lòng liên hệ để nhận tư ... | Liên hệ: | Nguyễn Trường Car | Số 69, Vũ Đức Thận, Q.Long Biên Hà Nội | ĐT: 0857 717 777",bonbanh,2025-12-26
  Xe cũ 2018   Lexus ES 250 - 2018  1 Tỷ 630 Triệu,"https://bonbanh.com/oto/page,2",1 Tỷ 630 Triệu,"Xe cũ | 2018 | Lexus ES 250 - 2018 | 1 Tỷ 630 Triệu | TP HCM | Mã: 6531280 | *Xe nhập khẩu, màu xanh, máy xăng 2.5 L, số tự động, 5 chỗ , đã đi 30,000 km ... | #Lexus_Es250 Nhập Nhật Bản - Sản xuất : 2018 - Odo : 30.183 km - Pháp lý : Cá nhân ✓ Full Option: Đèn Full-LED, Màn hình 12.3in cảm ứng, HUD kính lái, Cửa sổ trời, Auto hold, ... | Liên hệ: | Hồ Quốc Lịch | 68/36 Nguyễn Tư Giãn, P.12, Q. Gò Vấp TP HCM | ĐT: 0903 742 929",bonbanh,2025-12-26
  Xe mới 2025   Kia Carnival Signature 1.6 Turbo H,"https://bonbanh.com/oto/page,2",1 Tỷ 704 Triệu,"Xe mới | 2025 | Kia Carnival Signature 1.6 Turbo HEV 7S - 2025 | 1 Tỷ 704 Triệu | Hà Nội | Mã: 6530842 | *Xe lắp ráp trong nước, màu trắng, xe hybrid 1.6 L, số tự động, 7 chỗ ... | Kia Giải Phóng tung ƯU ĐÃI HẤP DẪN khi sở hữu Kia Carnival Signature 1.6 Turbo HEV 7S 2025 Xe trang bị: ngoại thất hiện đại với đèn LED, mâm 19 inch, cửa hông/cốp sau điện, nội ... | Liên hệ: | Kia Giải Phóng | 207 Ngọc Hồi, Thanh Trì Hà Nội | ĐT: 0945 824 095",bonbanh,2025-12-26
  Xe cũ 2025   Mercedes Benz C class C300 AMG - 20,"https://bonbanh.com/oto/page,2",2 Tỷ 99 Triệu,"Xe cũ | 2025 | Mercedes Benz C class C300 AMG - 2025 | 2 Tỷ 99 Triệu | Hà Nội | Mã: 6518468 | *Xe lắp ráp trong nước, màu trắng, máy xăng 2.0 L, số tự động, 5 chỗ , đã đi 30 km ... | Đại lý chính hãng mở bán kho xe lướt đăng ký chỉ tiêu xe demo bản nâng cấp v2 Sx 2025 đăng ký t10/2025 chưa sử dụng vẫn như xe mới bảo hành 3 năm không giới hạn km sử ... | Liên hệ: | Mercedes-Benz Haxaco Hà Nội ... | 46 Láng Hạ, Quận Đống Đa Hà Nội | ĐT: 0969 684 646",bonbanh,2025-12-26
  Xe mới 2025   Volkswagen Teramont President 2.0 ,"https://bonbanh.com/oto/page,2",2 Tỷ 488 Triệu,"Xe mới | 2025 | Volkswagen Teramont President 2.0 AT - 2025 | 2 Tỷ 488 Triệu | TP HCM | Mã: 6367453 | *Xe nhập khẩu, màu trắng, máy xăng 2.0 L, số tự động, 6 chỗ ... | TERAMONT PRESIDENT NEW 2025 - ĐẲNG CẤP SANG TRỌNG Teramont President là biểu tượng của SUV sang trọng, với động cơ mạnh mẽ, thiết kế tinh tế và công nghệ hiện đại, mang ... | Liên hệ: | Volkswagen Central - Lý ... | 115 Lý Chính Thắng, Võ Thị Sáu, Quận 3 TP HCM | ĐT: 0901 493 986",bonbanh,2025-12-26
  Xe mới 2025   Mitsubishi Xforce Premium - 2025  ,"https://bonbanh.com/oto/page,2",582 Triệu,"Xe mới | 2025 | Mitsubishi Xforce Premium - 2025 | 582 Triệu | Hà Nội | Mã: 6116046 | *Xe nhập khẩu, màu xám, máy xăng 1.5 L, số tự động, 5 chỗ ... | Xforce hỗ trợ giá cực khủng. Liên hệ ngay Sdt Hotline để nhận giá khuyến mãi tốt nhất - Hỗ Trợ Vay Tối Đa 85% Giá Trị Xe. - Trả trước 140tr Nhận Xe. Thời Gian Vay Lên Đến ... | Liên hệ: | Mitsubishi Việt Hùng | 936 Quang Trung, Phường Yên Nghĩa, Quận Hà Đông Hà Nội | ĐT: 0971 389 415",bonbanh,2025-12-26
  Xe cũ 2007   Toyota Camry LE 2.4 - 2007  295 Tri,"https://bonbanh.com/oto/page,2",295 Triệu,"Xe cũ | 2007 | Toyota Camry LE 2.4 - 2007 | 295 Triệu | TP HCM | Mã: 6548519 | *Xe nhập khẩu, màu vàng, máy xăng 2.4 L, số tự động, 5 chỗ , đã đi 100,000 km ... | Camry LE nhập Mỹ, xe đẹp ko lỗi, máy êm số nguyên bản. Tem đủ nguyên zin. Sơ cua chưa hạ. Odo 10v. - Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc. - ... | Liên hệ: | Nguyễn Minh Phụng | Hồ Chí Minh TP HCM | ĐT: 0983 363 642",bonbanh,2025-12-26
  Xe cũ 2022   Porsche Macan S - 2022  3 Tỷ 690 Tr,"https://bonbanh.com/oto/page,2",3 Tỷ 690 Triệu,"Xe cũ | 2022 | Porsche Macan S - 2022 | 3 Tỷ 690 Triệu | TP HCM | Mã: 6537298 | *Xe nhập khẩu, màu trắng, máy xăng 2.9 L, số tự động, 5 chỗ , đã đi 22,000 km ... | Bán xe Porche Macan S năm sx 2022. Đã đi được 22.000km. Chất xe rất mới Xe trang bị option cao cấp chính hãng. Loa Bose, cửa sổ trời toàn cảnh. Xe cam kết kiểm tra chính hãng. ... | Liên hệ: | Lê văn Giàu | TP HCM TP HCM | ĐT: 0839 069 601",bonbanh,2025-12-26
