title,url,price_raw,info_raw,source,crawl_date
2019 - Ford EcoSport - Ford EcoSport 2019 Nâu 51000 km,https://oto.com.vn/mua-ban-xe-ford-ecosport-ben-tre/2019-nau-51000-km-aidxc23395246,400 triệu,,otocomvn,2025-12-22
2017 - Toyota Vios - Toyota Vios 2017 Bạc 5 chỗ,https://oto.com.vn/mua-ban-xe-toyota-vios-binh-duong/2017-bac-5-cho-aidxc23396184,235 triệu,,otocomvn,2025-12-22
2019 - Ford Ranger Wildtrak 2.0L 4x2 AT - FORD RANGER 2019 SỐ TỰ ĐỘNG_HỖ TRỢ GÓP 70%_BAO TEST,https://oto.com.vn/mua-ban-xe-ford-ranger-hcm/2019-so-tu-dongho-tro-gop-70bao-test-aidxc23397800,540 triệu,,otocomvn,2025-12-22
2018 - Kia Sorento - Kia Sorento 2018 Dầu Trắng,https://oto.com.vn/mua-ban-xe-kia-sorento-binh-dinh/2018-dau-trang-aidxc23397754,450 triệu,,otocomvn,2025-12-22
2022 - Toyota Corolla Cross - Toyota Corolla Cross 2022 tại Hà Nội,https://oto.com.vn/mua-ban-xe-toyota-corolla-cross-ha-noi/2022-tai-aidxc23397294,700 triệu,,otocomvn,2025-12-22
2023 - Mercedes-Benz GLC 300 4Matic - Mercedes GLC300 4Matic 2023 lướt nhẹ cực đẹp,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-hcm/mercedes-glc300-4matic-2023-luot-nhe-cuc-dep-aidxc23397110,2 tỉ 279 triệu,,otocomvn,2025-12-22
2018 - Audi Q7 2.0 TFSI - Audi Q7 2018 2.0 TFSI Quattro - 122894 km,https://oto.com.vn/mua-ban-xe-audi-q7-ha-noi/2018-20-tfsi-quattro-122894-km-aidxc23397193,1 tỉ 600 triệu,,otocomvn,2025-12-22
"2018 - Jaguar E-Pace 2.0L I4 Tubrocharged R-Dynamic - Chuẩn 52,000 km",https://oto.com.vn/mua-ban-xe-jaguar-e-pace-hcm/chuan-52000-km-aidxc23392999,879 triệu,,otocomvn,2025-12-22
"2022 - Mercedes-Benz G63 - Nhập Mỹ chuẩn 20,000 km",https://oto.com.vn/mua-ban-xe-mercedes-benz-g63-hcm/nhap-my-chuan-20000-km-aidxc23392954,9 tỉ 679 triệu,,otocomvn,2025-12-22
2010 - Kia Morning - Kia Morning 2010 tại Hà Nội,https://oto.com.vn/mua-ban-xe-kia-morning-ha-noi/2010-tai-aidxc23398182,142 triệu,,otocomvn,2025-12-22
2022 - Volvo S90 - Volvo S90 2022 Xám 5 chỗ,https://oto.com.vn/mua-ban-xe-volvo-s90-hcm/2022-xam-5-cho-aidxc23397066,1 tỉ 750 triệu,,otocomvn,2025-12-22
2024 - VinFast VF5 Plus - VinFast VF5 2024 Plus - 36 km,https://oto.com.vn/mua-ban-xe-vinfast-vf5-long-an/2024-plus-36-km-aidxc23397628,425 triệu,,otocomvn,2025-12-22
"2020 - Mercedes-Benz GLS 450 4Matic - Xe SUV cao cấp đã qua sử dụng, chất lượng đảm bảo",https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-ha-noi/xe-suv-cao-cap-da-qua-su-dung-chat-luong-dam-bao-aidxc23391905,3 tỉ 279 triệu,,otocomvn,2025-12-22
2016 - Porsche Macan  - Sẵn nâng cấp full phiên bản 2020,https://oto.com.vn/mua-ban-xe-porsche-macan-ha-noi/san-nang-cap-full-phien-ban-2020-aidxc23384791,1 tỉ 589 triệu,,otocomvn,2025-12-22
"2014 - Land Rover Range Rover - Chất lượng xe hoàn hảo, mới được bảo dưỡng cấp lớn tổng thể",https://oto.com.vn/mua-ban-xe-landrover-range-rover-ha-noi/chat-luong-xe-hoan-hao-moi-duoc-bao-duong-cap-lon-tong-the-aidxc23396209,2 tỉ 450 triệu,,otocomvn,2025-12-22
"2022 - Mercedes-Benz GLS 450 4Matic - Giá SUV full size hợp lý quá rồi, liên hệ ngay cho em ạ",https://oto.com.vn/mua-ban-xe-mercedes-benz-gls-450-ha-noi/gia-suv-full-size-hop-ly-qua-roi-lien-he-ngay-cho-em-a-aidxc23395990,4 tỉ 139 triệu,,otocomvn,2025-12-22
2016 - Toyota Fortuner - Toyota Fortuner Bạc 7 chỗ,https://oto.com.vn/mua-ban-xe-toyota-fortuner-tien-giang/bac-7-cho-aidxc23396479,500 triệu,,otocomvn,2025-12-22
2016 - Ford EcoSport Titanium - Ford EcoSport 2017 Titanium 70.000 km,https://oto.com.vn/mua-ban-xe-ford-ecosport-hcm/2017-titanium-70000-km-aidxc23397649,310 triệu,,otocomvn,2025-12-22
2022 - Ford Ranger - Ford Ranger 2022 Đỏ 51000 km,https://oto.com.vn/mua-ban-xe-ford-ranger-binh-duong/2022-do-51000-km-aidxc23397071,560 triệu,,otocomvn,2025-12-22
2025 - Honda City RS - Honda City 2025 RS Trắng,https://oto.com.vn/mua-ban-xe-honda-city-binh-duong/2025-rs-trang-aidxc23395331,550 triệu,,otocomvn,2025-12-22
2022 - Toyota Vios G - Toyota Vios 2022 G 67000 km,https://oto.com.vn/mua-ban-xe-toyota-vios-ha-noi/2022-g-67000-km-aidxc23396873,430 triệu,,otocomvn,2025-12-22
2016 - Ford Transit 6 chỗ 2.4 Diesel - Xe cá nhân không kinh doanh,https://oto.com.vn/mua-ban-xe-ford-transit-hcm/xe-ca-nhan-khong-kinh-doanh-aidxc23397498,315 triệu,,otocomvn,2025-12-22
2022 - Hyundai Stargazer - Hyundai Stargazer 2022 - 20000 km,https://oto.com.vn/mua-ban-xe-hyundai-stargazer-thai-binh/2022-20000-km-aidxc23397226,470 triệu,,otocomvn,2025-12-22
"2021 - Porsche Panamera 4 Executive - Option đầy đủ, bảo dưỡng chính hãng",https://oto.com.vn/mua-ban-xe-porsche-panamera-ha-noi/option-day-du-bao-duong-chinh-hang-aidxc23385598,5 tỉ 299 triệu,,otocomvn,2025-12-22
"2023 - Mercedes-Benz GLC 300 4Matic - Xe sang trọng, chất lượng đỉnh cao, giao ngay",https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-ha-noi/xe-sang-trong-chat-luong-dinh-cao-giao-ngay-aidxc23391370,2 tỉ 239 triệu,,otocomvn,2025-12-22
2021 - Porsche Macan 2.0 - Xe đẹp như mới với gói bảo hành dài hạn,https://oto.com.vn/mua-ban-xe-porsche-macan-ha-noi/xe-dep-nhu-moi-voi-goi-bao-hanh-dai-han-aidxc23393699,2 tỉ 779 triệu,,otocomvn,2025-12-22
"2024 - BMW X3 sDrive20i Msport - Hàng mới về siêu lướt 4.000km, sẵn xem xe tại HN",https://oto.com.vn/mua-ban-xe-bmw-x3-ha-noi/hang-moi-ve-sieu-luot-4000km-san-xem-xe-tai-hn-aidxc23397906,1 tỉ 899 triệu,,otocomvn,2025-12-22
2015 - Kia K3 2.0 - Kia K3 2015 2.0 Trắng,https://oto.com.vn/mua-ban-xe-kia-k3-hcm/2015-20-trang-aidxc23397555,295 triệu,,otocomvn,2025-12-22
2020 - Kia Soluto Deluxe - Kia Soluto Deluxe màu Đỏ,https://oto.com.vn/mua-ban-xe-kia-soluto-nghe-an/deluxe-mau-do-aidxc23396401,345 triệu,,otocomvn,2025-12-22
2015 - Mazda CX-5 - Mazda CX5 2015 2.0AT 85000 km,https://oto.com.vn/mua-ban-xe-mazda-cx-5-hai-phong/cx5-2015-20at-85000-km-aidxc23396868,450 triệu,,otocomvn,2025-12-22
2023 - Ford Territory - Ford Territory 2023 - 9000 km 1 đời chủ,https://oto.com.vn/mua-ban-xe-ford-territory-hcm/2023-9000-km-1-doi-chu-aidxc23396577,780 triệu,,otocomvn,2025-12-22
2025 - VinFast VF 3 - VinFast VF3 2025 Trắng,https://oto.com.vn/mua-ban-xe-vinfast-vf3-hcm/2025-trang-aidxc23397054,265 triệu,,otocomvn,2025-12-22
"2020 - Mitsubishi Xpander 1.5 AT  - Biển Hà Nội, Một Chủ Từ Đầu",https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-ha-noi/bien-mot-chu-tu-dau-aidxc23387706,465 triệu,,otocomvn,2025-12-22
2021 - Mercedes-Benz E180 1.5 I4 - Mercedes E180 FaceLift 2021 Black Edition cực đẹp,https://oto.com.vn/mua-ban-xe-mercedes-benz-e180-hcm/mercedes-facelift-2021-black-edition-cuc-dep-aidxc23398253,1 tỉ 179 triệu,,otocomvn,2025-12-22
2022 - VinFast VF e34 Tiêu chuẩn - Vinfast VF e34 2022 Đen,https://oto.com.vn/mua-ban-xe-vinfast-vf-e34-da-nang/2022-den-aidxc23395057,430 triệu,,otocomvn,2025-12-22
2023 - Mercedes-Benz GLC 300 4Matic - Mercedes GLC300 4Matic 2023 siêu lướt 11.000km cực đẹp,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-hcm/mercedes-glc300-4matic-2023-sieu-luot-11000km-cuc-dep-aidxc23397219,2 tỉ 279 triệu,,otocomvn,2025-12-22
2023 - Honda Civic 1.5 G - Cần bán Honda Civic G 2023,https://oto.com.vn/mua-ban-xe-honda-civic-khanh-hoa/can-ban-g-2023-aidxc23395401,700 triệu,,otocomvn,2025-12-22
2018 - Hyundai Santa Fe 2.4L Xăng Tiêu chuẩn - Full lịch sử hãng,https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-binh-dinh/full-lich-su-hang-aidxc23389231,580 triệu,,otocomvn,2025-12-22
2022 - Kia Sonet 1.5 Premium - Full lịch sử hãng,https://oto.com.vn/mua-ban-xe-kia-sonet-binh-dinh/full-lich-su-hang-aidxc23389690,518 triệu,,otocomvn,2025-12-22
2016 - Kia Morning - Kia Morning 2016 tại Phú Thọ,https://oto.com.vn/mua-ban-xe-kia-morning-phu-tho/2016-tai-aidxc23397964,125 triệu,,otocomvn,2025-12-22
2012 - Mazda CX-5 2.0 Luxury - Nhập Nhật,https://oto.com.vn/mua-ban-xe-mazda-cx-5-ha-noi/nhap-nhat-aidxc23308835,399 triệu,,otocomvn,2025-12-22
2012 - Mercedes-Benz ML 350 - Nhập khẩu nguyên chiếc,https://oto.com.vn/mua-ban-xe-mercedes-benz-ml-350-hcm/nhap-khau-nguyen-chiec-aidxc23159738,699 triệu,,otocomvn,2025-12-22
2016 - Suzuki Super Carry Van Blind Van - Suzuki Super Carry Van 2016 - 32000 km,https://oto.com.vn/mua-ban-xe-suzuki-super-carry-van-hcm/2016-32000-km-aidxc23397445,120 triệu,,otocomvn,2025-12-22
2025 - VinFast VF 3 - VF3 mua đứt pin sx 2025 odo 4 nghìn km như mới,https://oto.com.vn/mua-ban-xe-vinfast-vf3-ha-noi/mua-dut-pin-sx-2025-odo-4-nghin-km-nhu-moi-aidxc23398274,270 triệu,,otocomvn,2025-12-22
2020 - Mitsubishi Xpander 1.5 MT - Mitsubishi Xpander 2020 Số sàn Bạc,https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-binh-duong/2020-so-san-bac-aidxc23396296,375 triệu,,otocomvn,2025-12-22
2020 - Suzuki XL7 - Suzuki XL7 2020 Xám đã đi 22000 km,https://oto.com.vn/mua-ban-xe-suzuki-xl7-ba-ria-vung-tau/2020-xam-da-di-22000-km-aidxc23397492,435 triệu,,otocomvn,2025-12-22
2019 - Mercedes-Benz E300 - Mercedes-Benz E300 2019,https://oto.com.vn/mua-ban-xe-mercedes-benz-e300-ha-noi/2019-aidxc23396415,1 tỉ 288 triệu,,otocomvn,2025-12-22
2013 - Land Rover Range Rover AutoBiography 3.0 - Upform 2023,https://oto.com.vn/mua-ban-xe-landrover-range-rover-hcm/upform-2023-aidxc23365207,1 tỉ 999 triệu,,otocomvn,2025-12-22
"2019 - Porsche Macan 2.0 - Chuẩn 42,000 km",https://oto.com.vn/mua-ban-xe-porsche-macan-hcm/chuan-42000-km-aidxc23392953,2 tỉ 279 triệu,,otocomvn,2025-12-22
2008 - Toyota Camry LE 2.4 - Nhập Mỹ,https://oto.com.vn/mua-ban-xe-toyota-camry-ha-noi/nhap-my-aidxc23387490,320 triệu,,otocomvn,2025-12-22
2017 - Toyota Fortuner 2.7V - Toyota Fortuner 2017 2.7V 4x2 AT - 110000 km,https://oto.com.vn/mua-ban-xe-toyota-fortuner-khanh-hoa/2017-27v-4x2-at-110000-km-aidxc23396944,685 triệu,,otocomvn,2025-12-22
2014 - Toyota Vios 1.5E MT - 101 2014 E MT - 360000 km,https://oto.com.vn/mua-ban-xe-toyota-vios-hcm/101-2014-e-mt-360000-km-aidxc23396869,250 triệu,,otocomvn,2025-12-22
2022 - Mercedes-Benz C200 Avantgarde - Trắng Nâu,https://oto.com.vn/mua-ban-xe-mercedes-benz-c200-hcm/trang-nau-aidxc23380054,1 tỉ 268 triệu,,otocomvn,2025-12-22
2022 - Kia K3 2.0 Premium - KIA K3 2022 2.0 Premium 77000 km,https://oto.com.vn/mua-ban-xe-kia-k3-dong-nai/2022-20-premium-77000-km-aidxc23396390,500 triệu,,otocomvn,2025-12-22
2004 - BMW 530i - BMW 530i E60 LCI màu Đen,https://oto.com.vn/mua-ban-xe-bmw-530i-ninh-binh/e60-lci-mau-den-aidxc23395274,120 triệu,,otocomvn,2025-12-22
2015 - Chevrolet Captiva LTZ AT - Số tự động mới 90%,https://oto.com.vn/mua-ban-xe-chevrolet-captiva-hcm/so-tu-dong-moi-90-aidxc23301992,355 triệu,,otocomvn,2025-12-22
2024 - VinFast VF5 Plus - VinFast VF5 Plus 2024 Trắng,https://oto.com.vn/mua-ban-xe-vinfast-vf5-hcm/plus-2024-trang-aidxc23397942,415 triệu,,otocomvn,2025-12-22
2023 - Mercedes-Benz C43 - Bảo hành hãng 11/2027,https://oto.com.vn/mua-ban-xe-mercedes-benz-c43-hcm/bao-hanh-hang-112027-aidxc23394302,1 tỉ 999 triệu,,otocomvn,2025-12-22
2009 - Hyundai i30 CW 1.6 AT - Xe rất đẹp nhiều đồ chơi,https://oto.com.vn/mua-ban-xe-hyundai-i30-ha-noi/xe-rat-dep-nhieu-do-choi-aidxc23349277,210 triệu,,otocomvn,2025-12-22
2010 - Mitsubishi Grandis 2.4 MIVEC - XE HOT CÓ SẴN GIAO NGAY!!,https://oto.com.vn/mua-ban-xe-mitsubishi-grandis-hcm/xe-hot-co-san-giao-ngay-aidxc23398225,315 triệu,,otocomvn,2025-12-22
2014 - Renault Koleos 4x4 - Samsung Renault QM5 đăng ký 2017,https://oto.com.vn/mua-ban-xe-renault-koleos-da-nang/samsung-qm5-dang-ky-2017-aidxc23396574,286 triệu,,otocomvn,2025-12-22
2021 - Mazda CX-8 - Mazda CX-8 2021 Xanh đậm 30.000km,https://oto.com.vn/mua-ban-xe-mazda-cx-8-hcm/2021-xanh-dam-30000km-aidxc23396451,850 triệu,,otocomvn,2025-12-22
2016 - Ford Transit Medium - Ford Transit 2016 Medium - 35000 km,https://oto.com.vn/mua-ban-xe-ford-transit-hoa-binh/2016-medium-35000-km-aidxc23396846,310 triệu,,otocomvn,2025-12-22
2020 - Toyota Innova 2.0E - Xe đẹp - sẵn giao ngay,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/xe-dep-san-giao-ngay-aidxc23356387,465 triệu,,otocomvn,2025-12-22
"2016 - Nissan Sunny - Số tự động, còn mới 85% nhà sử dụng không kinh doanh",https://oto.com.vn/mua-ban-xe-nissan-sunny-hcm/so-tu-dong-con-moi-85-nha-su-dung-khong-kinh-doanh-aidxc23313951,245 triệu,,otocomvn,2025-12-22
"2022 - Mitsubishi Xpander Cross 1.5 AT - Xpander Cross 1.5 AT đăng ký 2022 dáng mới, đi 2.6 vạn km, đẹp long lanh đăng ký Hà Nội chính chủ",https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-cross-ha-noi/15-at-dang-ky-2022-dang-moi-di-26-van-km-dep-long-lanh-dang-ky-chinh-chu-aidxc23396316,540 triệu,,otocomvn,2025-12-22
2023 - Mitsubishi Xpander - Mitsubishi Xpander 2023 Bạc 56000 km,https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-hcm/2023-bac-56000-km-aidxc23396603,570 triệu,,otocomvn,2025-12-22
2016 - Kia Morning 1.0MT - Chính chủ bán kia morning 2016mt sơn zin 100%,https://oto.com.vn/mua-ban-xe-kia-morning-vinh-phuc/chinh-chu-ban-2016mt-son-zin-100-aidxc23396811,138 triệu,,otocomvn,2025-12-22
"2019 - Mitsubishi Outlander 2.0 CVT - Số tự động, mới 95%",https://oto.com.vn/mua-ban-xe-mitsubishi-outlander-hcm/so-tu-dong-moi-95-aidxc23317675,505 triệu,,otocomvn,2025-12-22
"2014 - Ford EcoSport - Ford EcoSport 2014 – Chính chủ, Xe gia đình",https://oto.com.vn/mua-ban-xe-ford-ecosport-tay-ninh/2014-chinh-chu-xe-gia-dinh-aidxc23395106,295 triệu,,otocomvn,2025-12-22
2018 - Mazda 3 - Mazda 3 2018 Nâu 96.000 km,https://oto.com.vn/mua-ban-xe-mazda-3-binh-duong/2018-nau-96000-km-aidxc23395059,380 triệu,,otocomvn,2025-12-22
"2015 - Lexus LX 570 MBS - Nhập Mỹ/84,000 km",https://oto.com.vn/mua-ban-xe-lexus-lx-570-hcm/nhap-my84000-km-aidxc23392985,4 tỉ 450 triệu,,otocomvn,2025-12-22
2021 - Ford Ranger Wildtrak 2.0l bi-turbo 4x4 10 AT - FORD RANGER WILDTRAK 2021 4x4 Bi-Turbo_1 chủ xe lướt,https://oto.com.vn/mua-ban-xe-ford-ranger-hcm/wildtrak-2021-4x4-bi-turbo1-chu-xe-luot-aidxc23360819,755 triệu,,otocomvn,2025-12-22
"2017 - Kia Sorento 2.4 GATH Premium - Một đời chủ, mới 90%",https://oto.com.vn/mua-ban-xe-kia-sorento-hcm/mot-doi-chu-moi-90-aidxc23331070,495 triệu,,otocomvn,2025-12-22
2017 - Mercedes-Benz GLC 250 4Matic - GLC 250 4Matic 2017 chạy 7 vạn siêu đẹp,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-250-ha-noi/4matic-2017-chay-7-van-sieu-dep-aidxc23387211,799 triệu,,otocomvn,2025-12-22
2022 - VinFast LUX A2.0 Tiêu chuẩn - VinFast Lux A 2.0 Tiêu chuẩn 2022 siêu đẹp,https://oto.com.vn/mua-ban-xe-vinfast-lux-a20-ha-noi/lux-a-20-tieu-chuan-2022-sieu-dep-aidxc23387116,499 triệu,,otocomvn,2025-12-22
"2023 - Nissan Kicks V - Nissan Kicks e-Power V sx2023, đăng ký 2024 chạy 1,8 vạn",https://oto.com.vn/mua-ban-xe-nissan-kicks-ha-noi/e-power-v-sx2023-dang-ky-2024-chay-18-van-aidxc23386641,620 triệu,,otocomvn,2025-12-22
"2023 - Toyota Veloz Cross 1.5 CVT - Toyota Veloz Cross sx 2023 siêu đẹp Cam kết về chất lượng, hỗ trợ trả góp",https://oto.com.vn/mua-ban-xe-toyota-veloz-cross-ha-noi/sx-2023-sieu-dep-cam-ket-ve-chat-luong-ho-tro-tra-gop-aidxc23380784,499 triệu,,otocomvn,2025-12-22
"2021 - Mercedes-Benz GLC 300 4Matic - GLC 300 sx2021 màu đen nội thất kem, chạy hơn 3 vạn",https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-ha-noi/sx2021-mau-den-noi-that-kem-chay-hon-3-van-aidxc23376960,1 tỉ 590 triệu,,otocomvn,2025-12-22
"2020 - Mercedes-Benz GLC 200 4Matic - GLC 200 4Matic sản xuất và đăng ký cuối năm 2020, xe 1 chủ từ mớii",https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-200-ha-noi/4matic-san-xuat-va-dang-ky-cuoi-nam-2020-xe-1-chu-tu-moii-aidxc23370437,1 tỉ 160 triệu,,otocomvn,2025-12-22
2010 - Rolls-Royce Ghost - Rolls Royce Ghost 6.6 V12 Siêu đẹp,https://oto.com.vn/mua-ban-xe-rolls-royce-ghost-ha-noi/66-v12-sieu-dep-aidxc23349586,3 tỉ 900 triệu,,otocomvn,2025-12-22
"2014 - Bentley Mulsanne 6.8 V8 - Bentley Mulsanne 6.8 V8 sản xuất 2014, chạy hơn 5 vạn km như mới!",https://oto.com.vn/mua-ban-xe-bentley-mulsanne-ha-noi/68-v8-san-xuat-2014-chay-hon-5-van-km-nhu-moi-aidxc23288224,7 tỉ 900 triệu,,otocomvn,2025-12-22
