title,url,price_raw,info_raw,source,crawl_date
2022 - Kia K3 2.0 Premium - KIA K3 2022 2.0 Premium 77000 km,https://oto.com.vn/mua-ban-xe-kia-k3-dong-nai/2022-20-premium-77000-km-aidxc23396390,500 triệu,,otocomvn,2025-12-22
2004 - BMW 530i - BMW 530i E60 LCI màu Đen,https://oto.com.vn/mua-ban-xe-bmw-530i-ninh-binh/e60-lci-mau-den-aidxc23395274,120 triệu,,otocomvn,2025-12-22
2015 - Chevrolet Captiva LTZ AT - Số tự động mới 90%,https://oto.com.vn/mua-ban-xe-chevrolet-captiva-hcm/so-tu-dong-moi-90-aidxc23301992,355 triệu,,otocomvn,2025-12-22
2024 - VinFast VF5 Plus - VinFast VF5 Plus 2024 Trắng,https://oto.com.vn/mua-ban-xe-vinfast-vf5-hcm/plus-2024-trang-aidxc23397942,415 triệu,,otocomvn,2025-12-22
2023 - Mercedes-Benz C43 - Bảo hành hãng 11/2027,https://oto.com.vn/mua-ban-xe-mercedes-benz-c43-hcm/bao-hanh-hang-112027-aidxc23394302,1 tỉ 999 triệu,,otocomvn,2025-12-22
2009 - Hyundai i30 CW 1.6 AT - Xe rất đẹp nhiều đồ chơi,https://oto.com.vn/mua-ban-xe-hyundai-i30-ha-noi/xe-rat-dep-nhieu-do-choi-aidxc23349277,210 triệu,,otocomvn,2025-12-22
2010 - Mitsubishi Grandis 2.4 MIVEC - XE HOT CÓ SẴN GIAO NGAY!!,https://oto.com.vn/mua-ban-xe-mitsubishi-grandis-hcm/xe-hot-co-san-giao-ngay-aidxc23398225,315 triệu,,otocomvn,2025-12-22
2014 - Renault Koleos 4x4 - Samsung Renault QM5 đăng ký 2017,https://oto.com.vn/mua-ban-xe-renault-koleos-da-nang/samsung-qm5-dang-ky-2017-aidxc23396574,286 triệu,,otocomvn,2025-12-22
2021 - Mazda CX-8 - Mazda CX-8 2021 Xanh đậm 30.000km,https://oto.com.vn/mua-ban-xe-mazda-cx-8-hcm/2021-xanh-dam-30000km-aidxc23396451,850 triệu,,otocomvn,2025-12-22
2016 - Ford Transit Medium - Ford Transit 2016 Medium - 35000 km,https://oto.com.vn/mua-ban-xe-ford-transit-hoa-binh/2016-medium-35000-km-aidxc23396846,310 triệu,,otocomvn,2025-12-22
2020 - Toyota Innova 2.0E - Xe đẹp - sẵn giao ngay,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/xe-dep-san-giao-ngay-aidxc23356387,465 triệu,,otocomvn,2025-12-22
"2016 - Nissan Sunny - Số tự động, còn mới 85% nhà sử dụng không kinh doanh",https://oto.com.vn/mua-ban-xe-nissan-sunny-hcm/so-tu-dong-con-moi-85-nha-su-dung-khong-kinh-doanh-aidxc23313951,245 triệu,,otocomvn,2025-12-22
"2022 - Mitsubishi Xpander Cross 1.5 AT - Xpander Cross 1.5 AT đăng ký 2022 dáng mới, đi 2.6 vạn km, đẹp long lanh đăng ký Hà Nội chính chủ",https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-cross-ha-noi/15-at-dang-ky-2022-dang-moi-di-26-van-km-dep-long-lanh-dang-ky-chinh-chu-aidxc23396316,540 triệu,,otocomvn,2025-12-22
2023 - Mitsubishi Xpander - Mitsubishi Xpander 2023 Bạc 56000 km,https://oto.com.vn/mua-ban-xe-mitsubishi-xpander-hcm/2023-bac-56000-km-aidxc23396603,570 triệu,,otocomvn,2025-12-22
2016 - Kia Morning 1.0MT - Chính chủ bán kia morning 2016mt sơn zin 100%,https://oto.com.vn/mua-ban-xe-kia-morning-vinh-phuc/chinh-chu-ban-2016mt-son-zin-100-aidxc23396811,138 triệu,,otocomvn,2025-12-22
"2019 - Mitsubishi Outlander 2.0 CVT - Số tự động, mới 95%",https://oto.com.vn/mua-ban-xe-mitsubishi-outlander-hcm/so-tu-dong-moi-95-aidxc23317675,505 triệu,,otocomvn,2025-12-22
"2014 - Ford EcoSport - Ford EcoSport 2014 – Chính chủ, Xe gia đình",https://oto.com.vn/mua-ban-xe-ford-ecosport-tay-ninh/2014-chinh-chu-xe-gia-dinh-aidxc23395106,295 triệu,,otocomvn,2025-12-22
2018 - Mazda 3 - Mazda 3 2018 Nâu 96.000 km,https://oto.com.vn/mua-ban-xe-mazda-3-binh-duong/2018-nau-96000-km-aidxc23395059,380 triệu,,otocomvn,2025-12-22
"2015 - Lexus LX 570 MBS - Nhập Mỹ/84,000 km",https://oto.com.vn/mua-ban-xe-lexus-lx-570-hcm/nhap-my84000-km-aidxc23392985,4 tỉ 450 triệu,,otocomvn,2025-12-22
2021 - Ford Ranger Wildtrak 2.0l bi-turbo 4x4 10 AT - FORD RANGER WILDTRAK 2021 4x4 Bi-Turbo_1 chủ xe lướt,https://oto.com.vn/mua-ban-xe-ford-ranger-hcm/wildtrak-2021-4x4-bi-turbo1-chu-xe-luot-aidxc23360819,755 triệu,,otocomvn,2025-12-22
"2017 - Kia Sorento 2.4 GATH Premium - Một đời chủ, mới 90%",https://oto.com.vn/mua-ban-xe-kia-sorento-hcm/mot-doi-chu-moi-90-aidxc23331070,495 triệu,,otocomvn,2025-12-22
2020 - Nissan X trail 2.5 SV 4WD - Nissan X trail 2.5 SV bản 2 cầu cao cấp Sản xuất và đăng ký năm 2020 1 chủ từ đầu,https://oto.com.vn/mua-ban-xe-nissan-x-trail-ha-noi/25-sv-ban-2-cau-cao-cap-san-xuat-va-dang-ky-nam-2020-1-chu-tu-dau-aidxc23391351,625 triệu,,otocomvn,2025-12-22
2017 - Mercedes-Benz GLC 250 4Matic - GLC 250 4Matic 2017 chạy 7 vạn siêu đẹp,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-250-ha-noi/4matic-2017-chay-7-van-sieu-dep-aidxc23387211,799 triệu,,otocomvn,2025-12-22
2022 - VinFast LUX A2.0 Tiêu chuẩn - VinFast Lux A 2.0 Tiêu chuẩn 2022 siêu đẹp,https://oto.com.vn/mua-ban-xe-vinfast-lux-a20-ha-noi/lux-a-20-tieu-chuan-2022-sieu-dep-aidxc23387116,499 triệu,,otocomvn,2025-12-22
"2023 - Nissan Kicks V - Nissan Kicks e-Power V sx2023, đăng ký 2024 chạy 1,8 vạn",https://oto.com.vn/mua-ban-xe-nissan-kicks-ha-noi/e-power-v-sx2023-dang-ky-2024-chay-18-van-aidxc23386641,620 triệu,,otocomvn,2025-12-22
"2023 - Toyota Veloz Cross 1.5 CVT - Toyota Veloz Cross sx 2023 siêu đẹp Cam kết về chất lượng, hỗ trợ trả góp",https://oto.com.vn/mua-ban-xe-toyota-veloz-cross-ha-noi/sx-2023-sieu-dep-cam-ket-ve-chat-luong-ho-tro-tra-gop-aidxc23380784,499 triệu,,otocomvn,2025-12-22
"2021 - Mercedes-Benz GLC 300 4Matic - GLC 300 sx2021 màu đen nội thất kem, chạy hơn 3 vạn",https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-ha-noi/sx2021-mau-den-noi-that-kem-chay-hon-3-van-aidxc23376960,1 tỉ 590 triệu,,otocomvn,2025-12-22
"2020 - Mercedes-Benz GLC 200 4Matic - GLC 200 4Matic sản xuất và đăng ký cuối năm 2020, xe 1 chủ từ mớii",https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-200-ha-noi/4matic-san-xuat-va-dang-ky-cuoi-nam-2020-xe-1-chu-tu-moii-aidxc23370437,1 tỉ 160 triệu,,otocomvn,2025-12-22
2010 - Rolls-Royce Ghost - Rolls Royce Ghost 6.6 V12 Siêu đẹp,https://oto.com.vn/mua-ban-xe-rolls-royce-ghost-ha-noi/66-v12-sieu-dep-aidxc23349586,3 tỉ 900 triệu,,otocomvn,2025-12-22
"2014 - Bentley Mulsanne 6.8 V8 - Bentley Mulsanne 6.8 V8 sản xuất 2014, chạy hơn 5 vạn km như mới!",https://oto.com.vn/mua-ban-xe-bentley-mulsanne-ha-noi/68-v8-san-xuat-2014-chay-hon-5-van-km-nhu-moi-aidxc23288224,7 tỉ 900 triệu,,otocomvn,2025-12-22
"2011 - BMW 730Li - BMW 730 sx2011, đen nội thất kem, chạy hơn 8v km, chạy cực sướng",https://oto.com.vn/mua-ban-xe-bmw-730li-ha-noi/730-sx2011-den-noi-that-kem-chay-hon-8v-km-chay-cuc-suong-aidxc23202880,490 triệu,,otocomvn,2025-12-22
"2025 - Volkswagen Viloran Luxury - Xe lướt ít sử dụng, còn như mới",https://oto.com.vn/mua-ban-xe-volkswagen-viloran-hcm/xe-luot-it-su-dung-con-nhu-moi-aidxc23397393,2 tỉ 239 triệu,,otocomvn,2025-12-22
"2023 - Mercedes-Benz GLC 300 4Matic - Xe lướt chất lượng, ODO thấp chỉ 22.000 km",https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-hcm/xe-luot-chat-luong-odo-thap-chi-22000-km-aidxc23397043,2 tỉ 279 triệu,,otocomvn,2025-12-22
2020 - Mercedes-Benz GLC 200 - Đen nội thất kem,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-200-hcm/den-noi-that-kem-aidxc23395824,1 tỉ 189 triệu,,otocomvn,2025-12-22
2022 - Volvo S90 Ultimate AWD - Trắng nội thất nâu siêu hot,https://oto.com.vn/mua-ban-xe-volvo-s90-hcm/trang-noi-that-nau-sieu-hot-aidxc23395624,1 tỉ 659 triệu,,otocomvn,2025-12-22
"2021 - Mercedes-Benz E300 AMG - Xe sang trọng đã qua sử dụng, chất lượng đảm bảo",https://oto.com.vn/mua-ban-xe-mercedes-benz-e300-hcm/xe-sang-trong-da-qua-su-dung-chat-luong-dam-bao-aidxc23395321,1 tỉ 659 triệu,,otocomvn,2025-12-22
"2022 - Volvo S90 - An toàn hàng đầu, đáng sở hữu",https://oto.com.vn/mua-ban-xe-volvo-s90-hcm/an-toan-hang-dau-dang-so-huu-aidxc23387213,1 tỉ 659 triệu,,otocomvn,2025-12-22
"2022 - Mercedes-Benz C200 Avantgarde Plus - Xe sang trọng đã qua sử dụng, chất lượng đảm bảo",https://oto.com.vn/mua-ban-xe-mercedes-benz-c200-hcm/xe-sang-trong-da-qua-su-dung-chat-luong-dam-bao-aidxc23374039,1 tỉ 379 triệu,,otocomvn,2025-12-22
2010 - Toyota Corolla Altis 2.0V  - Mới bảo dưỡng,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-binh-dinh/moi-bao-duong-aidxc23392683,295 triệu,,otocomvn,2025-12-22
2009 - Toyota Corolla Altis 1.8 G - Mới bảo dưỡng,https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-binh-dinh/moi-bao-duong-aidxc23381752,280 triệu,,otocomvn,2025-12-22
2010 - Hyundai Grand i10 Hatchback 1.2 AT - Mới bảo dưỡng,https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-binh-dinh/moi-bao-duong-aidxc23387347,185 triệu,,otocomvn,2025-12-22
2011 - Ford Fiesta S 1.6 AT - Bán xe hatchback 2011 giá tốt tại Quy Nhơn,https://oto.com.vn/mua-ban-xe-ford-fiesta-binh-dinh/ban-xe-hatchback-2011-gia-tot-tai-quy-nhon-aidxc23389689,197 triệu,,otocomvn,2025-12-22
2016 - Chevrolet Spark 1.2 mt - Xe ít sử dụng cần bán,https://oto.com.vn/mua-ban-xe-chevrolet-spark-ba-ria-vung-tau/xe-it-su-dung-can-ban-aidxc23398251,145 triệu,,otocomvn,2025-12-22
2024 - Mazda CX-5 Luxury - Mazda CX 5 2024 Luxury 2.0 AT - 5000 km,https://oto.com.vn/mua-ban-xe-mazda-cx-5-hcm/2024-luxury-20-at-5000-km-aidxc23395340,790 triệu,,otocomvn,2025-12-22
2022 - Suzuki XL7 - Suzuki XL7 2022 Tự động 35000 km Đỏ mận,https://oto.com.vn/mua-ban-xe-suzuki-xl7-ha-noi/2022-tu-dong-35000-km-do-man-aidxc23397062,470 triệu,,otocomvn,2025-12-22
2021 - Toyota Camry 2.5Q - Siêu đẹp,https://oto.com.vn/mua-ban-xe-toyota-camry-hcm/sieu-dep-aidxc23394667,979 triệu,,otocomvn,2025-12-22
"2020 - Hyundai Elantra Sport 1.6 - Xe chính chủ, full bảo dưỡng hãng",https://oto.com.vn/mua-ban-xe-hyundai-elantra-ha-noi/xe-chinh-chu-full-bao-duong-hang-aidxc23396995,500 triệu,,otocomvn,2025-12-22
2018 - Kia Sedona 2.2 Luxury - XE HOT CÓ SẴN GIAO NGAY!!,https://oto.com.vn/mua-ban-xe-kia-sedona-hcm/xe-hot-co-san-giao-ngay-aidxc23393843,648 triệu,,otocomvn,2025-12-22
"2021 - Toyota Vios 1.5 E CVT - Xe cực đẹp, liên hệ xem xe tại Hải Phòng",https://oto.com.vn/mua-ban-xe-toyota-vios-hai-phong/xe-cuc-dep-lien-he-xem-xe-tai-aidxc23398262,390 triệu,,otocomvn,2025-12-22
2017 - Hyundai Santa Fe - XE HOT CÓ SẴN GIAO NGAY!!,https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-hcm/xe-hot-co-san-giao-ngay-aidxc23387160,588 triệu,,otocomvn,2025-12-22
2021 - Kia Cerato 1.6 AT Luxury - Kia Cerato 2021 Luxury 1.6 70000 km Trắng,https://oto.com.vn/mua-ban-xe-kia-cerato-ha-noi/2021-luxury-16-70000-km-trang-aidxc23397735,480 triệu,,otocomvn,2025-12-22
2019 - Ford EcoSport Titanium 1.0L AT - Ford EcoSport động cơ 1.0 EcoBoost,https://oto.com.vn/mua-ban-xe-ford-ecosport-binh-duong/dong-co-10-ecoboost-aidxc23397133,475 triệu,,otocomvn,2025-12-22
2023 - Hyundai Accent 1.4 MT Tiêu chuẩn - Hyundai Accent 2023 1.4 MT Tiêu Chuẩn - 73000 km,https://oto.com.vn/mua-ban-xe-hyundai-accent-binh-duong/2023-14-mt-tieu-chuan-73000-km-aidxc23396344,375 triệu,,otocomvn,2025-12-22
2019 - Toyota Fortuner 2.7 V 4X2 AT - Odo 8v quá mới,https://oto.com.vn/mua-ban-xe-toyota-fortuner-ha-noi/odo-8v-qua-moi-aidxc23306089,735 triệu,,otocomvn,2025-12-22
2022 - Hyundai Santa Fe - Hyundai Santa Fe 2022 Đỏ 44000 km,https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-hcm/2022-do-44000-km-aidxc23397286,1 tỉ 200 triệu,,otocomvn,2025-12-22
2020 - Kia Sorento 2.2D Premium AWD - Odo 6v km,https://oto.com.vn/mua-ban-xe-kia-sorento-ha-noi/odo-6v-km-aidxc23395117,655 triệu,,otocomvn,2025-12-22
2018 - Honda City - Honda City 2018 tại Hà Nội,https://oto.com.vn/mua-ban-xe-honda-city-ha-noi/2018-tai-aidxc23398017,415 triệu,,otocomvn,2025-12-22
"2016 - Kia Sedona 2.2 Luxury - Full Dầu, một chủ mua mới không kinh doanh",https://oto.com.vn/mua-ban-xe-kia-sedona-hcm/full-dau-mot-chu-mua-moi-khong-kinh-doanh-aidxc23387357,578 triệu,,otocomvn,2025-12-22
2020 - Hyundai Kona 2.0 AT Đặc biệt - Hyundai Kona 2020 2.0AT Đặc biệt 35375 km,https://oto.com.vn/mua-ban-xe-hyundai-kona-ha-noi/2020-20at-dac-biet-35375-km-aidxc23396295,470 triệu,,otocomvn,2025-12-22
2021 - VinFast Fadil - VinFast Fadil 2021 Đỏ 55000 km,https://oto.com.vn/mua-ban-xe-vinfast-fadil-ha-noi/2021-do-55000-km-aidxc23397563,300 triệu,,otocomvn,2025-12-22
2014 - Chevrolet Orlando  - Chevrolet Orlando 2014 Bạc Như mới,https://oto.com.vn/mua-ban-xe-chevrolet-orlando-hcm/2014-bac-nhu-moi-aidxc23397473,200 triệu,,otocomvn,2025-12-22
"2021 - Suzuki Super Carry Van Blind Van - Bán Suzuki tải Van 2 chỗ sản xuất 2021, sơn zin, máy zin",https://oto.com.vn/mua-ban-xe-suzuki-super-carry-van-ha-noi/ban-tai-van-2-cho-san-xuat-2021-son-zin-may-zin-aidxc23392567,210 triệu,,otocomvn,2025-12-22
2015 - Mercedes-Benz GL 350 4Matic - Cty xuất HĐ,https://oto.com.vn/mua-ban-xe-mercedes-benz-gl-350-hcm/cty-xuat-hd-aidxc23391555,999 triệu,,otocomvn,2025-12-22
2023 - Mercedes-Benz GLC 300 4Matic - Trắng Nâu,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-hcm/trang-nau-aidxc23387424,2 tỉ 299 triệu,,otocomvn,2025-12-22
2019 - Mazda 2 - Mazda 2 2019 số tự động tại Ninh Thuận,https://oto.com.vn/mua-ban-xe-mazda-2-ninh-thuan/019-so-tu-dong-tai-aidxc23397214,340 triệu,,otocomvn,2025-12-22
"2009 - Mercedes-Benz R300 - Nhập khẩu, xe chính chủ -số tự động, 7 chỗ xe đẹp chạy 8 vạn",https://oto.com.vn/mua-ban-xe-mercedes-benz-r-300-ha-noi/nhap-khau-xe-chinh-chu-so-tu-dong-7-cho-xe-dep-chay-8-van-aidxc23329522,295 triệu,,otocomvn,2025-12-22
2010 - Smart Fortwo - Phiên bản 1.0 AT mạnh mẽ 84hp,https://oto.com.vn/mua-ban-xe-smart-fortwo-ha-noi/phien-ban-10-at-manh-me-84hp-aidxc23380559,365 triệu,,otocomvn,2025-12-22
"2004 - Daihatsu Terios - Gđ bán DAI HAT SU TERIOS 1.3 4x4 AT số sàn, 5 chỗ xe chính chủ",https://oto.com.vn/mua-ban-xe-daihatsu-terios-ha-noi/gd-ban-dai-hat-su-13-4x4-at-so-san-5-cho-xe-chinh-chu-aidxc23391720,135 triệu,,otocomvn,2025-12-22
2017 - Hyundai Santa Fe - Hyundai Santa Fe 2017,https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-ha-noi/2017-aidxc23398021,555 triệu,,otocomvn,2025-12-22
"2021 - Audi Q8 55 TFSI Quattro - Chạy ít 17,000 km",https://oto.com.vn/mua-ban-xe-audi-q8-hcm/chay-it-17000-km-aidxc23392982,2 tỉ 950 triệu,,otocomvn,2025-12-22
2022 - Mercedes-Benz GLC 300 4Matic V1 - Bản V1,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-hcm/ban-v1-aidxc23376377,1 tỉ 699 triệu,,otocomvn,2025-12-22
2001 - Daewoo Lanos - Bản LS - Mua xe mới cần bán xe đang sử dụng tốt,https://oto.com.vn/mua-ban-xe-daewoo-lanos-ninh-binh/ban-ls-mua-xe-moi-can-ban-xe-dang-su-dung-tot-aidxc23395227,25 triệu,,otocomvn,2025-12-22
2019 - Toyota Vios 1.5G AT - Chạy 49.000km Full lịch sử hãng,https://oto.com.vn/mua-ban-xe-toyota-vios-hcm/chay-49000km-full-lich-su-hang-aidxc23397224,375 triệu,,otocomvn,2025-12-22
2015 - Ford Focus - Ford Focus 2015 Xám,https://oto.com.vn/mua-ban-xe-ford-focus-hcm/2015-xam-aidxc23396589,300 triệu,,otocomvn,2025-12-22
2005 - Mitsubishi Grandis 2.4 MIVEC - Mitsubishi Grandis 2005 2.4 AT - 190 km,https://oto.com.vn/mua-ban-xe-mitsubishi-grandis-hcm/2005-24-at-190-km-aidxc23396169,197 triệu,,otocomvn,2025-12-22
2011 - Mercedes-Benz S63 - V8 5.5 biTURBO,https://oto.com.vn/mua-ban-xe-mercedes-benz-s-63-hcm/v8-55-biturbo-aidxc23333964,999 triệu,,otocomvn,2025-12-22
2022 - Mercedes-Benz C300 AMG - Full lịch sử hãng! Bank 70%,https://oto.com.vn/mua-ban-xe-mercedes-benz-c300-hcm/full-lich-su-hang-bank-70-aidxc23397591,1 tỉ 579 triệu,,otocomvn,2025-12-22
2003 - Toyota Camry 2.4G - Toyota Camry 2003 2.4G 2003 -( xe nữ đi giữ kỹ ),https://oto.com.vn/mua-ban-xe-toyota-camry-hcm/2003-24g-2003-xe-nu-di-giu-ky-aidxc23396160,157 triệu,,otocomvn,2025-12-22
2015 - Mercedes-Benz S500 - Đen Nâu,https://oto.com.vn/mua-ban-xe-mercedes-benz-s500-hcm/den-nau-aidxc23391553,1 tỉ 169 triệu,,otocomvn,2025-12-22
2022 - Mercedes-Benz GLC 300 4Matic Coupe - Đen Nâu,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-hcm/den-nau-aidxc23377349,1 tỉ 899 triệu,,otocomvn,2025-12-22
"2014 - BMW 520i Luxury Line - Đen sang trọng, Đồ chơi khủng, Giá cực HOT!",https://oto.com.vn/mua-ban-xe-bmw-520i-ha-noi/den-sang-trong-do-choi-khung-gia-cuc-hot-aidxc23393739,499 triệu,,otocomvn,2025-12-22
2019 - Hyundai Grand i10 Sedan 1.2 MT - Hyundai Grand i10 2019 1.2 BASE - 90000 km,https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-da-nang/2019-12-base-90000-km-aidxc23395073,215 triệu,,otocomvn,2025-12-22
2009 - Toyota IQ - Chính chủ bán Toyota iQ 2009 Japan 60.000 km,https://oto.com.vn/mua-ban-xe-toyota-iq-hcm/chinh-chu-ban-2009-japan-60000-km-aidxc23397317,490 triệu,,otocomvn,2025-12-22
2017 - Ford Fiesta S 1.6 AT - Ford Fiesta 2017 Số tự động 150.000 km,https://oto.com.vn/mua-ban-xe-ford-fiesta-ha-noi/2017-so-tu-dong-150000-km-aidxc23397148,250 triệu,,otocomvn,2025-12-22
2019 - Hyundai Grand i10 Sedan 1.2 MT - Hyundai i10 Sedan 2019 Trắng Số sàn,https://oto.com.vn/mua-ban-xe-hyundai-grand-i10-ha-noi/sedan-2019-trang-so-san-aidxc23395318,210 triệu,,otocomvn,2025-12-22
2007 - Mercedes-Benz S63 - Động cơ 6.2,https://oto.com.vn/mua-ban-xe-mercedes-benz-s-63-hcm/dong-co-62-aidxc23291224,599 triệu,,otocomvn,2025-12-22
2017 - Mercedes-Benz C250 Exclusive - Đen Đen,https://oto.com.vn/mua-ban-xe-mercedes-benz-c-250-hcm/den-den-aidxc23396746,699 triệu,,otocomvn,2025-12-22
2019 - Land Rover Range Rover 3.0 Autobiography LWB - Vàng cát nt kem,https://oto.com.vn/mua-ban-xe-landrover-range-rover-hcm/vang-cat-nt-kem-aidxc23334425,5 tỉ 699 triệu,,otocomvn,2025-12-22
2007 - Toyota Innova 2.0G - Toyota Innova 2007 G,https://oto.com.vn/mua-ban-xe-toyota-innova-quang-tri/2007-g-aidxc23397600,150 triệu,,otocomvn,2025-12-22
2012 - BMW 640i Gran Coupe - Động cơ 3.0 - nhập khẩu,https://oto.com.vn/mua-ban-xe-bmw-640i-hcm/dong-co-30-nhap-khau-aidxc23292569,800 triệu,,otocomvn,2025-12-22
"2024 - Porsche 718 Boxster - Chuẩn 1,100 km như mới",https://oto.com.vn/mua-ban-xe-porsche-718-hcm/chuan-1100-km-nhu-moi-aidxc23392986,4 tỉ 979 triệu,,otocomvn,2025-12-22
2019 - Hyundai Tucson - Hyundai Tucson 2019,https://oto.com.vn/mua-ban-xe-hyundai-tucson-ha-noi/2019-aidxc23395065,670 triệu,,otocomvn,2025-12-22
2014 - Mercedes-Benz S500 - up full Maybach560,https://oto.com.vn/mua-ban-xe-mercedes-benz-s500-hcm/up-full-maybach560-aidxc23321793,1 tỉ 199 triệu,,otocomvn,2025-12-22
2016 - Kia Rondo 2.0 GATH - Kia Rondo 2016 GATH 2.0 89922 km,https://oto.com.vn/mua-ban-xe-kia-rondo-hai-phong/2016-gath-20-89922-km-aidxc23397978,365 triệu,,otocomvn,2025-12-22
2021 - Ford Everest Titanium 2.0 AT 4x2 - Ford Everest Titanium 2021 4x2 Trắng,https://oto.com.vn/mua-ban-xe-ford-everest-hcm/titanium-2021-4x2-trang-aidxc23397302,830 triệu,,otocomvn,2025-12-22
2021 - Lexus RX 350 - Mầu xanh Khaki. Xe một chủ đẹp chất,https://oto.com.vn/mua-ban-xe-lexus-rx-350-ha-noi/mau-xanh-khaki-xe-mot-chu-dep-chat-aidxc23335556,3 tỉ 150 triệu,,otocomvn,2025-12-22
2012 - Mazda CX-5 2.0 Luxury - Nhập Nhật,https://oto.com.vn/mua-ban-xe-mazda-cx-5-ha-noi/nhap-nhat-aidxc23308835,399 triệu,,otocomvn,2025-12-22
2017 - Nissan X trail 2.0 SL 2WD Premium - Tư nhân biển Hà Nội. Xe đẹp chất như xe mới,https://oto.com.vn/mua-ban-xe-nissan-x-trail-ha-noi/tu-nhan-bien-xe-dep-chat-nhu-xe-moi-aidxc23381716,465 triệu,,otocomvn,2025-12-22
2011 - Kia Morning AT - Kia Morning 2011 số tự động,https://oto.com.vn/mua-ban-xe-kia-morning-ha-noi/2011-so-tu-dong-aidxc23398109,175 triệu,,otocomvn,2025-12-22
2020 - Mitsubishi Attrage CVT - Mitsubishi Attrage 2020 1.2L CVT - 40000 km,https://oto.com.vn/mua-ban-xe-mitsubishi-attrage-da-nang/2020-12l-cvt-40000-km-aidxc23396847,297 triệu,,otocomvn,2025-12-22
2023 - MG 5 1.5L CVT STD - MG MG5 2023 CVT Standard - 10000 km,https://oto.com.vn/mua-ban-xe-mg-5-hai-duong/2023-cvt-standard-10000-km-aidxc23397521,380 triệu,,otocomvn,2025-12-22
2010 - Mercedes-Benz S63 - S63 AMG động cơ 6.3,https://oto.com.vn/mua-ban-xe-mercedes-benz-s-63-hcm/s63-amg-dong-co-63-aidxc22945995,699 triệu,,otocomvn,2025-12-22
