title,url,price_raw,info_raw,source,crawl_date
2018 - Kia Sorento - Kia Sorento 2018 Dầu Trắng,https://oto.com.vn/mua-ban-xe-kia-sorento-binh-dinh/2018-dau-trang-aidxc23397754,450 triệu,2018 - Kia Sorento - Kia Sorento 2018 Dầu Trắng | 100.000 km | Máy dầu | Số tự động | Xe cũ | 450 triệu | Kieu Tran | Bình Định | 0763776839 | Gọi ngay,otocomvn,2025-12-26
2025 - Toyota Veloz Cross CVT Top - Toyota Veloz Cross Top 2025 25.000 km,https://oto.com.vn/mua-ban-xe-toyota-veloz-cross-hcm/top-2025-25000-km-aidxc23397139,585 triệu,2025 - Toyota Veloz Cross CVT Top - Toyota Veloz Cross Top 2025 25.000 km | 25.000 km | Máy xăng | Số tự động | Xe cũ | 585 triệu | Triet Nguyen | Tp.HCM | 0918339915 | Gọi ngay,otocomvn,2025-12-26
2022 - Mercedes-Benz C200 Avantgarde Plus - Odo chỉ 18.000 km như xe mới,https://oto.com.vn/mua-ban-xe-mercedes-benz-c200-hcm/odo-chi-18000-km-nhu-xe-moi-aidxc23398400,1 tỉ 379 triệu,2022 - Mercedes-Benz C200 Avantgarde Plus - Odo chỉ 18.000 km như xe mới | 18.000 km | Máy xăng | Số tự động | Xe cũ | 1 tỉ 379 triệu | Mr. Phúc | Tp.HCM | 0937483333 | Gọi ngay,otocomvn,2025-12-26
2022 - Volvo S90 Ultimate AWD - Trắng nội thất nâu siêu hot,https://oto.com.vn/mua-ban-xe-volvo-s90-hcm/trang-noi-that-nau-sieu-hot-aidxc23395624,1 tỉ 659 triệu,2022 - Volvo S90 Ultimate AWD - Trắng nội thất nâu siêu hot | 46.000 km | Máy xăng | Số tự động | Xe cũ | 1 tỉ 659 triệu | Mr. Phúc | Tp.HCM | 0937483333 | Gọi ngay,otocomvn,2025-12-26
"2021 - Mercedes-Benz E300 AMG - Xe sang trọng đã qua sử dụng, chất lượng đảm bảo",https://oto.com.vn/mua-ban-xe-mercedes-benz-e300-hcm/xe-sang-trong-da-qua-su-dung-chat-luong-dam-bao-aidxc23395321,1 tỉ 659 triệu,"2021 - Mercedes-Benz E300 AMG - Xe sang trọng đã qua sử dụng, chất lượng đảm bảo | 57.000 km | Máy xăng | Số tự động | Xe cũ | 1 tỉ 659 triệu | Mr. Phúc | Tp.HCM | 0937483333 | Gọi ngay",otocomvn,2025-12-26
2021 - Kia Cerato 1.6 AT Luxury - Kia Cerato 2021 Luxury 1.6 70000 km Trắng,https://oto.com.vn/mua-ban-xe-kia-cerato-ha-noi/2021-luxury-16-70000-km-trang-aidxc23397735,480 triệu,2021 - Kia Cerato 1.6 AT Luxury - Kia Cerato 2021 Luxury 1.6 70000 km Trắng | 70.000 km | Máy xăng | Số tự động | Xe cũ | 480 triệu | Hoang Nguyen | Hà Nội | 0968874986 | Gọi ngay,otocomvn,2025-12-26
2022 - Volvo S90 - Volvo S90 2022 Xám 5 chỗ,https://oto.com.vn/mua-ban-xe-volvo-s90-hcm/2022-xam-5-cho-aidxc23397066,1 tỉ 750 triệu,2022 - Volvo S90 - Volvo S90 2022 Xám 5 chỗ | 28.000 km | Máy xăng | Số tự động | Xe cũ | 1 tỉ 750 triệu | Nguyễn Tùng | Tp.HCM | 0947146196 | Gọi ngay,otocomvn,2025-12-26
"2017 - Toyota Land Cruiser Prado GX - Nội thất rộng rãi, trang bị full option",https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-hai-duong/noi-that-rong-rai-trang-bi-full-option-aidxc23364023,1 tỉ 350 triệu,"2017 - Toyota Land Cruiser Prado GX - Nội thất rộng rãi, trang bị full option | 100.000 km | Máy xăng | Số tự động | Xe cũ | 1 tỉ 350 triệu | Nhất Tín Ô Tô Hải... | Hải Dương | 0988131545 | Gọi ngay",otocomvn,2025-12-26
2019 - Dongben X30 - Bán Dongben X30 tải van 2 chỗ sản xuất năm 2019,https://oto.com.vn/mua-ban-xe-dongben-x30-ha-noi/ban-tai-van-2-cho-san-xuat-nam-2019-aidxc23330326,120 triệu,2019 - Dongben X30 - Bán Dongben X30 tải van 2 chỗ sản xuất năm 2019 | 10.000 km | Máy xăng | Số sàn | Xe cũ | 120 triệu | Auto Nhật Bắc | Hà Nội | 0928888699 | Gọi ngay,otocomvn,2025-12-26
"2022 - Mercedes-Benz GLC 300 4Matic - Hỗ trợ NH, giao xe, test hãng toàn quốc",https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-hcm/ho-tro-nh-giao-xe-test-hang-toan-quoc-aidxc23398454,1 tỉ 739 triệu,"2022 - Mercedes-Benz GLC 300 4Matic - Hỗ trợ NH, giao xe, test hãng toàn quốc | 32.186 km | Máy xăng | Số tự động | Xe cũ | 1 tỉ 739 triệu | NSG ( NAM SÀI GÒN... | Tp.HCM | 0948608686 | Gọi ngay",otocomvn,2025-12-26
2006 - Toyota Innova 2.0G - Toyota Innova 2006 G Số sàn,https://oto.com.vn/mua-ban-xe-toyota-innova-dong-nai/2006-g-so-san-aidxc23396858,160 triệu,2006 - Toyota Innova 2.0G - Toyota Innova 2006 G Số sàn | 126.000 km | Máy xăng | Số sàn | Xe cũ | 160 triệu | Nguyễn Mạnh | Đồng Nai | 0906711009 | Gọi ngay,otocomvn,2025-12-26
"2023 - Toyota Land Cruiser Prado GX - Xe rộng rãi, tiện lợi",https://oto.com.vn/mua-ban-xe-toyota-land-cruiser-prado-ha-noi/xe-rong-rai-tien-loi-aidxc23398694,2 tỉ 960 triệu,"2023 - Toyota Land Cruiser Prado GX - Xe rộng rãi, tiện lợi | 48.000 km | Máy xăng | Số tự động | Xe cũ | 2 tỉ 960 triệu | Hà Thành Car | Hà Nội | 0969185266 | Gọi ngay",otocomvn,2025-12-26
2014 - Mercedes-Benz GL 400 4Matic  - Chất Đức,https://oto.com.vn/mua-ban-xe-mercedes-benz-gl-400-ha-noi/chat-duc-aidxc23398301,900 triệu,2014 - Mercedes-Benz GL 400 4Matic - Chất Đức | 95.000 km | Máy xăng | Số tự động | Xe cũ | 900 triệu | Thế Giới Xe Ô Tô | Hà Nội | 0977645018 | Gọi ngay,otocomvn,2025-12-26
2024 - MG ZS STD+ - Hàng chất giá thật,https://oto.com.vn/mua-ban-xe-mg-zs-ha-noi/hang-chat-gia-that-aidxc23398300,465 triệu,2024 - MG ZS STD+ - Hàng chất giá thật | 12.000 km | Máy xăng | Số tự động | Xe cũ | 465 triệu | Thế Giới Xe Ô Tô | Hà Nội | 0977645018 | Gọi ngay,otocomvn,2025-12-26
"2020 - Nissan Sunny XL 1.5 MT - Xe tình trạng cực đẹp, full option tiện nghi",https://oto.com.vn/mua-ban-xe-nissan-sunny-hai-duong/xe-tinh-trang-cuc-dep-full-option-tien-nghi-aidxc23393451,225 triệu,"2020 - Nissan Sunny XL 1.5 MT - Xe tình trạng cực đẹp, full option tiện nghi | 75.000 km | Máy xăng | Số sàn | Xe cũ | 225 triệu | Salon Phong Ô tô ... | Hải Dương | 0988478009 | Gọi ngay",otocomvn,2025-12-26
2021 - Toyota Rush 1.5 AT - Xe tư nhân chính chủ,https://oto.com.vn/mua-ban-xe-toyota-rush-ha-noi/xe-tu-nhan-chinh-chu-aidxc23398692,488 triệu,2021 - Toyota Rush 1.5 AT - Xe tư nhân chính chủ | 83.000 km | Máy xăng | Số tự động | Xe cũ | 488 triệu | Hà Thành Car | Hà Nội | 0969185266 | Gọi ngay,otocomvn,2025-12-26
2022 - Suzuki Ertiga Hybrid Ertiga AT - Xe đẹp,https://oto.com.vn/mua-ban-xe-suzuki-ertiga-hcm/xe-dep-aidxc23323724,455 triệu,2022 - Suzuki Ertiga Hybrid Ertiga AT - Xe đẹp | 50.000 km | Hybrid | Số tự động | Xe cũ | 455 triệu | Phạm Đua | Tp.HCM | 0938374477 | Gọi ngay,otocomvn,2025-12-26
2016 - Mazda CX-5 2.5L Signature Premium 2WD - Mới như ngày đầu,https://oto.com.vn/mua-ban-xe-mazda-cx-5-ha-noi/moi-nhu-ngay-dau-aidxc23398359,489 triệu,2016 - Mazda CX-5 2.5L Signature Premium 2WD - Mới như ngày đầu | 110.000 km | Máy xăng | Số tự động | Xe cũ | 489 triệu | Thế Giới Xe Ô Tô | Hà Nội | 0977645018 | Gọi ngay,otocomvn,2025-12-26
"2010 - Toyota Corolla Altis 1.8 G - Xe đẹp tại Phú Thọ, thương lượng giá tốt",https://oto.com.vn/mua-ban-xe-toyota-corolla-altis-ha-noi/xe-dep-tai-phu-tho-thuong-luong-gia-tot-aidxc23385136,308 triệu,"2010 - Toyota Corolla Altis 1.8 G - Xe đẹp tại Phú Thọ, thương lượng giá tốt | 118.000 km | Máy xăng | Số tự động | Xe cũ | 308 triệu | Hạnh Chi | Hà Nội | 0973970599 | Gọi ngay",otocomvn,2025-12-26
2023 - Mitsubishi Attrage 1.2L MT - Mitsubishi Attrage 2023 1.2 MT - 30000 km,https://oto.com.vn/mua-ban-xe-mitsubishi-attrage-hcm/2023-12-mt-30000-km-aidxc23397638,310 triệu,2023 - Mitsubishi Attrage 1.2L MT - Mitsubishi Attrage 2023 1.2 MT - 30000 km | 30.000 km | Máy xăng | Số sàn | Xe cũ | 310 triệu | Vũ Đức Thịnh | Tp.HCM | 0964601263 | Gọi ngay,otocomvn,2025-12-26
2019 - Toyota Innova 2.0G - Toyota Innova 2019 2.0G 56983 km,https://oto.com.vn/mua-ban-xe-toyota-innova-hcm/2019-20g-56983-km-aidxc23396708,580 triệu,2019 - Toyota Innova 2.0G - Toyota Innova 2019 2.0G 56983 km | 56.983 km | Máy xăng | Số tự động | Xe cũ | 580 triệu | Tô Phối Như | Tp.HCM | 0933076288 | Gọi ngay,otocomvn,2025-12-26
2024 - VinFast VF5 Plus - VinFast VF 5 màu Đỏ,https://oto.com.vn/mua-ban-xe-vinfast-vf5-quang-ninh/vf-5-mau-do-aidxc23396444,410 triệu,2024 - VinFast VF5 Plus - VinFast VF 5 màu Đỏ | 160.000 km | Điện | Số tự động | Xe cũ | 410 triệu | Tới vũ | Quảng Ninh | 0979886638 | Gọi ngay,otocomvn,2025-12-26
"2016 - Chevrolet Cruze LTZ - Xe đẹp, trang bị đầy đủ tiện nghi",https://oto.com.vn/mua-ban-xe-chevrolet-cruze-hai-duong/xe-dep-trang-bi-day-du-tien-nghi-aidxc23393442,269 triệu,"2016 - Chevrolet Cruze LTZ - Xe đẹp, trang bị đầy đủ tiện nghi | 120.000 km | Máy xăng | Số tự động | Xe cũ | 269 triệu | Salon Phong Ô tô ... | Hải Dương | 0988478009 | Gọi ngay",otocomvn,2025-12-26
"2019 - Toyota Innova 2.0 Venturer AT - Toyota 2019. 2.0, MT. 8v",https://oto.com.vn/mua-ban-xe-toyota-innova-hai-duong/2019-20-mt-8v-aidxc23391762,479 triệu,"2019 - Toyota Innova 2.0 Venturer AT - Toyota 2019. 2.0, MT. 8v | 80.000 km | Máy xăng | Số tự động | Xe cũ | 479 triệu | Nhất Tín Ô Tô Hải... | Hải Dương | 0988131545 | Gọi ngay",otocomvn,2025-12-26
2009 - Hyundai i30 CW 1.6 AT - Xe rất đẹp nhiều đồ chơi,https://oto.com.vn/mua-ban-xe-hyundai-i30-ha-noi/xe-rat-dep-nhieu-do-choi-aidxc23349277,210 triệu,2009 - Hyundai i30 CW 1.6 AT - Xe rất đẹp nhiều đồ chơi | 120.000 km | Máy xăng | Số tự động | Xe cũ | 210 triệu | Ô tô Hoàng Thái | Hà Nội | 0979787618 | Gọi ngay,otocomvn,2025-12-26
2017 - Kia Sedona 2.2 Platinum D - Xe còn rất đẹp,https://oto.com.vn/mua-ban-xe-kia-sedona-hcm/xe-con-rat-dep-aidxc23389410,595 triệu,2017 - Kia Sedona 2.2 Platinum D - Xe còn rất đẹp | 75.000 km | Máy dầu | Số tự động | Xe cũ | 595 triệu | Phạm Đua | Tp.HCM | 0938374477 | Gọi ngay,otocomvn,2025-12-26
2018 - Honda HR-V G - Xe còn rất đẹp,https://oto.com.vn/mua-ban-xe-honda-hr-v-hcm/xe-con-rat-dep-aidxc23385018,475 triệu,2018 - Honda HR-V G - Xe còn rất đẹp | 65.000 km | Máy xăng | Số tự động | Xe cũ | 475 triệu | Phạm Đua | Tp.HCM | 0938374477 | Gọi ngay,otocomvn,2025-12-26
2019 - Toyota Yaris 1.5G - Nhập khẩu Thái Lan,https://oto.com.vn/mua-ban-xe-toyota-yaris-ha-noi/nhap-khau-thai-lan-aidxc23398356,455 triệu,2019 - Toyota Yaris 1.5G - Nhập khẩu Thái Lan | 80.000 km | Máy xăng | Số tự động | Xe cũ | 455 triệu | Thế Giới Xe Ô Tô | Hà Nội | 0977645018 | Gọi ngay,otocomvn,2025-12-26
2016 - Ford Transit Medium - Ford Transit 2016 Medium - 35000 km,https://oto.com.vn/mua-ban-xe-ford-transit-hoa-binh/2016-medium-35000-km-aidxc23396846,310 triệu,2016 - Ford Transit Medium - Ford Transit 2016 Medium - 35000 km | 35.000 km | Máy dầu | Số sàn | Xe cũ | 310 triệu | Trần Hoàn | Hòa Bình | 0971900580 | Gọi ngay,otocomvn,2025-12-26
"2015 - Kia Carens S 2.0 MT - Kia Carens 2015 MT, 2.0, 12v",https://oto.com.vn/mua-ban-xe-kia-carens-hai-duong/2015-mt-20-12v-aidxc23364196,220 triệu,"2015 - Kia Carens S 2.0 MT - Kia Carens 2015 MT, 2.0, 12v | 120.000 km | Máy xăng | Số sàn | Xe cũ | 220 triệu | Nhất Tín Ô Tô Hải... | Hải Dương | 0988131545 | Gọi ngay",otocomvn,2025-12-26
2022 - Hyundai Accent 1.4 AT Đặc biệt - Hyundai Accent 2022 Đặc biệt 55.000 km (đọc kỹ alo,https://oto.com.vn/mua-ban-xe-hyundai-accent-hcm/2022-dac-biet-55000-km-doc-ky-alo-aidxc23396909,325 triệu,2022 - Hyundai Accent 1.4 AT Đặc biệt - Hyundai Accent 2022 Đặc biệt 55.000 km (đọc kỹ alo | 55.000 km | Máy xăng | Số tự động | Xe cũ | 325 triệu | hoàng phúc | Tp.HCM | 0941098233 | Gọi ngay,otocomvn,2025-12-26
2025 - VinFast VF5 Plus - Quá mới - Xe thêm 80 triệu trang bị - Bank 70%,https://oto.com.vn/mua-ban-xe-vinfast-vf5-ha-noi/qua-moi-xe-them-80-trieu-trang-bi-bank-70-aidxc23397740,445 triệu,2025 - VinFast VF5 Plus - Quá mới - Xe thêm 80 triệu trang bị - Bank 70% | 13.000 km | Điện | Số tự động | Xe cũ | 445 triệu | Thế Giới Xe Ô Tô | Hà Nội | 0977645018 | Gọi ngay,otocomvn,2025-12-26
"2016 - Hyundai Santa Fe 2.4L Xăng Cao cấp - Chiếc xe 7 chỗ phù hợp mọi gia đình, chủ giữ gìn",https://oto.com.vn/mua-ban-xe-hyundai-santa-fe-hai-duong/chiec-xe-7-cho-phu-hop-moi-gia-dinh-chu-giu-gin-aidxc23363869,555 triệu,"2016 - Hyundai Santa Fe 2.4L Xăng Cao cấp - Chiếc xe 7 chỗ phù hợp mọi gia đình, chủ giữ gìn | 102.000 km | Máy xăng | Số tự động | Xe cũ | 555 triệu | Nhất Tín Ô Tô Hải... | Hải Dương | 0988131545 | Gọi ngay",otocomvn,2025-12-26
2023 - Hyundai Accent 1.4 AT Đặc biệt - Hyundai Accent 2023 1.4 AT Đặc Biệt - 39000 km,https://oto.com.vn/mua-ban-xe-hyundai-accent-hcm/2023-14-at-dac-biet-39000-km-aidxc23397665,468 triệu,2023 - Hyundai Accent 1.4 AT Đặc biệt - Hyundai Accent 2023 1.4 AT Đặc Biệt - 39000 km | 39.000 km | Máy xăng | Số tự động | Xe cũ | 468 triệu | Hoàng đức việt | Tp.HCM | 0797163338 | Gọi ngay,otocomvn,2025-12-26
"2008 - Chevrolet Captiva LT MT - Giá tốt, xe tại Hải Dương",https://oto.com.vn/mua-ban-xe-chevrolet-captiva-hai-duong/gia-tot-xe-tai-aidxc23393443,129 triệu,"2008 - Chevrolet Captiva LT MT - Giá tốt, xe tại Hải Dương | 130.000 km | Máy xăng | Số sàn | Xe cũ | 129 triệu | Salon Phong Ô tô ... | Hải Dương | 0988478009 | Gọi ngay",otocomvn,2025-12-26
2022 - Peugeot 3008 - Peugeot 3008 2022 Trắng 30.000km,https://oto.com.vn/mua-ban-xe-peugeot-3008-dong-nai/2022-trang-30000km-aidxc23396476,800 triệu,2022 - Peugeot 3008 - Peugeot 3008 2022 Trắng 30.000km | 30.000 km | Máy xăng | Số tự động | Xe cũ | 800 triệu | Liêu Kim Cương | Đồng Nai | 0786390987 | Gọi ngay,otocomvn,2025-12-26
2016 - Kia Rondo 1.7 DAT - Hỗ trợ trả góp lãi suất tốt,https://oto.com.vn/mua-ban-xe-kia-rondo-hai-duong/ho-tro-tra-gop-lai-suat-tot-aidxc23363918,399 triệu,2016 - Kia Rondo 1.7 DAT - Hỗ trợ trả góp lãi suất tốt | 110.000 km | Máy dầu | Số tự động | Xe cũ | 399 triệu | Nhất Tín Ô Tô Hải... | Hải Dương | 0988131545 | Gọi ngay,otocomvn,2025-12-26
"2019 - Hyundai Accent 1.4 MT - Giá cực tốt, xe đẹp",https://oto.com.vn/mua-ban-xe-hyundai-accent-hai-duong/gia-cuc-tot-xe-dep-aidxc23398714,278 triệu,"2019 - Hyundai Accent 1.4 MT - Giá cực tốt, xe đẹp | 80.000 km | Máy xăng | Số sàn | Xe cũ | 278 triệu | Salon Phong Ô tô ... | Hải Dương | 0988478009 | Gọi ngay",otocomvn,2025-12-26
"2004 - Toyota Hiace - Xe đẹp, nhập khẩu, giá tốt có thương lượng",https://oto.com.vn/mua-ban-xe-toyota-hiace-ha-noi/xe-dep-nhap-khau-gia-tot-co-thuong-luong-aidxc23263009,28 triệu,"2004 - Toyota Hiace - Xe đẹp, nhập khẩu, giá tốt có thương lượng | 100.000 km | Máy xăng | Số sàn | Xe cũ | 28 triệu | Mr. Hải | Hà Nội | 0366387682 | Gọi ngay",otocomvn,2025-12-26
2022 - Mercedes-Benz GLC 300 4Matic V1 - XE HOT CÓ SẴN GIAO NGAY!!,https://oto.com.vn/mua-ban-xe-mercedes-benz-glc-300-hcm/xe-hot-co-san-giao-ngay-aidxc23398452,1 tỉ 739 triệu,2022 - Mercedes-Benz GLC 300 4Matic V1 - XE HOT CÓ SẴN GIAO NGAY!! | 21.000 km | Máy xăng | Số tự động | Xe cũ | 1 tỉ 739 triệu | NSG ( NAM SÀI GÒN... | Tp.HCM | 0948608686 | Gọi ngay,otocomvn,2025-12-26
"2011 - Chevrolet Captiva  - Xe bản full xăng, đẹp xuất sắc",https://oto.com.vn/mua-ban-xe-chevrolet-captiva-hai-duong/xe-ban-full-xang-dep-xuat-sac-aidxc23398717,198 triệu,"2011 - Chevrolet Captiva - Xe bản full xăng, đẹp xuất sắc | 120.000 km | Máy xăng | Số tự động | Xe cũ | 198 triệu | Salon Phong Ô tô ... | Hải Dương | 0988478009 | Gọi ngay",otocomvn,2025-12-26
2008 - Honda Civic 1.8 MT - Xe tư nhân chính chủ,https://oto.com.vn/mua-ban-xe-honda-civic-hai-duong/xe-tu-nhan-chinh-chu-aidxc23398716,168 triệu,2008 - Honda Civic 1.8 MT - Xe tư nhân chính chủ | 120.000 km | Máy xăng | Số sàn | Xe cũ | 168 triệu | Salon Phong Ô tô ... | Hải Dương | 0988478009 | Gọi ngay,otocomvn,2025-12-26
2009 - Mercedes-Benz GLK 280 - Odel 2010 Black edition - Bảo dưỡng lớn Full kịch,https://oto.com.vn/mua-ban-xe-mercedes-benz-glk-280-hcm/odel-2010-black-edition-bao-duong-lon-full-kich-aidxc23398353,379 triệu,2009 - Mercedes-Benz GLK 280 - Odel 2010 Black edition - Bảo dưỡng lớn Full kịch | 144.000 km | Máy xăng | Số tự động | Xe cũ | 379 triệu | NSG ( NAM SÀI GÒN... | Tp.HCM | 0948608686 | Gọi ngay,otocomvn,2025-12-26
